IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.99.147.136,8080,0,false,ORD,North America,Chicago,234,0.00
3.96.212.33,2096,0,false,ORD,North America,Chicago,234,0.00
3.143.211.84,2053,0,false,ORD,North America,Chicago,234,0.00
3.99.172.1,8443,0,false,ORD,North America,Chicago,234,0.00
35.183.18.12,80,0,false,ORD,North America,Chicago,234,0.00
3.99.172.1,8080,0,false,ORD,North America,Chicago,234,0.00
99.79.60.152,2082,0,false,ORD,North America,Chicago,234,0.00
15.157.63.28,2087,0,false,ORD,North America,Chicago,234,0.00
3.99.147.136,2096,0,false,ORD,North America,Chicago,234,0.00
99.79.38.32,443,0,false,ORD,North America,Chicago,235,0.00
35.183.109.9,2095,0,false,ORD,North America,Chicago,235,0.00
35.183.109.96,2095,0,false,ORD,North America,Chicago,235,0.00
3.96.137.123,2083,0,false,ORD,North America,Chicago,235,0.00
3.99.169.181,2082,0,false,ORD,North America,Chicago,235,0.00
35.183.209.196,443,0,false,ORD,North America,Chicago,235,0.00
99.79.60.152,443,0,false,ORD,North America,Chicago,235,0.00
3.99.187.248,2052,0,false,ORD,North America,Chicago,235,0.00
35.183.109.9,8080,0,false,ORD,North America,Chicago,235,0.00
3.99.172.1,443,0,false,ORD,North America,Chicago,235,0.00
3.99.147.136,2052,0,false,ORD,North America,Chicago,235,0.00
3.99.187.248,8080,0,false,ORD,North America,Chicago,235,0.00
3.99.169.181,2083,0,false,ORD,North America,Chicago,235,0.00
3.99.172.1,2083,0,false,ORD,North America,Chicago,235,0.00
3.99.147.136,80,0,false,ORD,North America,Chicago,235,0.00
3.99.187.248,8880,0,false,ORD,North America,Chicago,235,0.00
18.224.20.208,2083,0,false,ORD,North America,Chicago,235,0.00
18.191.252.5,2052,0,false,ORD,North America,Chicago,235,0.00
3.99.172.1,8880,0,false,ORD,North America,Chicago,235,0.00
3.99.147.136,2086,0,false,ORD,North America,Chicago,235,0.00
35.183.42.193,443,0,false,ORD,North America,Chicago,235,0.00
3.99.169.181,2087,0,false,ORD,North America,Chicago,235,0.00
3.99.169.181,2053,0,false,ORD,North America,Chicago,236,0.00
3.99.169.181,2086,0,false,ORD,North America,Chicago,236,0.00
15.223.64.195,80,0,false,ORD,North America,Chicago,236,0.00
35.183.209.196,2096,0,false,ORD,North America,Chicago,236,0.00
99.79.60.152,2053,0,false,ORD,North America,Chicago,236,0.00
15.223.113.220,2082,0,false,ORD,North America,Chicago,236,0.00
35.183.109.9,80,0,false,ORD,North America,Chicago,236,0.00
35.183.42.193,2053,0,false,ORD,North America,Chicago,236,0.00
99.79.38.32,2082,0,false,ORD,North America,Chicago,236,0.00
35.182.253.40,80,0,false,ORD,North America,Chicago,236,0.00
3.96.212.33,2083,0,false,ORD,North America,Chicago,236,0.00
99.79.60.152,2087,0,false,ORD,North America,Chicago,236,0.00
99.79.60.152,2083,0,false,ORD,North America,Chicago,236,0.00
35.182.205.195,8080,0,false,ORD,North America,Chicago,236,0.00
35.182.205.195,2053,0,false,ORD,North America,Chicago,236,0.00
15.222.62.90,2053,0,false,ORD,North America,Chicago,236,0.00
35.183.109.96,2052,0,false,ORD,North America,Chicago,236,0.00
3.99.187.248,2096,0,false,ORD,North America,Chicago,236,0.00
3.99.169.181,80,0,false,ORD,North America,Chicago,236,0.00
35.182.253.40,2082,0,false,ORD,North America,Chicago,236,0.00
35.183.109.96,80,0,false,ORD,North America,Chicago,236,0.00
3.96.159.76,2087,0,false,ORD,North America,Chicago,236,0.00
35.182.149.71,80,0,false,ORD,North America,Chicago,236,0.00
3.96.173.26,2087,0,false,ORD,North America,Chicago,236,0.00
35.183.209.196,2052,0,false,ORD,North America,Chicago,236,0.00
3.99.187.248,2087,0,false,ORD,North America,Chicago,236,0.00
3.99.187.248,2083,0,false,ORD,North America,Chicago,236,0.00
35.182.249.59,443,0,false,ORD,North America,Chicago,236,0.00
3.96.159.76,2053,0,false,ORD,North America,Chicago,236,0.00
15.223.118.95,2052,0,false,ORD,North America,Chicago,236,0.00
35.183.42.193,2052,0,false,ORD,North America,Chicago,236,0.00
3.99.187.248,8443,0,false,ORD,North America,Chicago,236,0.00
35.183.42.193,2082,0,false,ORD,North America,Chicago,236,0.00
3.99.187.248,2082,0,false,ORD,North America,Chicago,236,0.00
3.96.159.76,8443,0,false,ORD,North America,Chicago,236,0.00
35.183.209.196,2095,0,false,ORD,North America,Chicago,236,0.00
35.183.209.196,2053,0,false,ORD,North America,Chicago,236,0.00
3.96.173.26,80,0,false,ORD,North America,Chicago,236,0.00
35.182.249.59,2083,0,false,ORD,North America,Chicago,236,0.00
35.182.249.59,2052,0,false,ORD,North America,Chicago,236,0.00
15.222.62.90,2096,0,false,ORD,North America,Chicago,236,0.00
35.183.109.9,8443,0,false,ORD,North America,Chicago,236,0.00
35.182.249.59,2082,0,false,ORD,North America,Chicago,236,0.00
35.183.109.96,8443,0,false,ORD,North America,Chicago,236,0.00
3.96.215.1,2087,0,false,ORD,North America,Chicago,236,0.00
35.183.109.96,2096,0,false,ORD,North America,Chicago,237,0.00
35.183.109.96,2082,0,false,ORD,North America,Chicago,237,0.00
35.182.205.195,80,0,false,ORD,North America,Chicago,237,0.00
3.99.172.1,2095,0,false,ORD,North America,Chicago,237,0.00
35.183.42.193,8880,0,false,ORD,North America,Chicago,237,0.00
35.183.18.12,2053,0,false,ORD,North America,Chicago,237,0.00
35.183.37.108,8880,0,false,ORD,North America,Chicago,237,0.00
35.183.109.96,2087,0,false,ORD,North America,Chicago,237,0.00
99.79.60.152,8443,0,false,ORD,North America,Chicago,237,0.00
35.182.149.71,2082,0,false,ORD,North America,Chicago,237,0.00
15.223.118.95,2096,0,false,ORD,North America,Chicago,237,0.00
15.222.62.90,443,0,false,ORD,North America,Chicago,237,0.00
15.222.62.90,2083,0,false,ORD,North America,Chicago,237,0.00
99.79.38.32,8880,0,false,ORD,North America,Chicago,237,0.00
3.99.169.181,8880,0,false,ORD,North America,Chicago,237,0.00
35.183.18.12,2052,0,false,ORD,North America,Chicago,237,0.00
99.79.60.152,2086,0,false,ORD,North America,Chicago,237,0.00
35.182.249.59,2053,0,false,ORD,North America,Chicago,237,0.00
15.157.65.175,2086,0,false,ORD,North America,Chicago,237,0.00
15.222.62.90,2087,0,false,ORD,North America,Chicago,237,0.00
99.79.60.152,2052,0,false,ORD,North America,Chicago,237,0.00
3.99.172.1,2053,0,false,ORD,North America,Chicago,237,0.00
15.157.63.28,443,0,false,ORD,North America,Chicago,237,0.00
35.183.209.196,2083,0,false,ORD,North America,Chicago,237,0.00
35.182.253.40,443,0,false,ORD,North America,Chicago,237,0.00
35.182.249.59,2087,0,false,ORD,North America,Chicago,237,0.00
35.182.149.71,2086,0,false,ORD,North America,Chicago,237,0.00
99.79.38.32,2087,0,false,ORD,North America,Chicago,237,0.00
35.183.109.96,8880,0,false,ORD,North America,Chicago,237,0.00
3.99.187.248,80,0,false,ORD,North America,Chicago,237,0.00
3.96.215.1,443,0,false,ORD,North America,Chicago,237,0.00
35.183.18.12,2095,0,false,ORD,North America,Chicago,237,0.00
3.96.159.76,2086,0,false,ORD,North America,Chicago,237,0.00
15.157.63.28,8880,0,false,ORD,North America,Chicago,237,0.00
35.182.149.71,2052,0,false,ORD,North America,Chicago,237,0.00
3.99.187.248,443,0,false,ORD,North America,Chicago,237,0.00
15.157.65.175,2083,0,false,ORD,North America,Chicago,237,0.00
35.183.109.96,8080,0,false,ORD,North America,Chicago,237,0.00
15.223.2.143,8880,0,false,ORD,North America,Chicago,237,0.00
35.183.18.12,2082,0,false,ORD,North America,Chicago,237,0.00
15.222.62.90,8880,0,false,ORD,North America,Chicago,237,0.00
35.183.209.196,8443,0,false,ORD,North America,Chicago,237,0.00
18.224.20.208,443,0,false,ORD,North America,Chicago,237,0.00
18.191.252.5,2096,0,false,ORD,North America,Chicago,237,0.00
35.183.37.108,2053,0,false,ORD,North America,Chicago,237,0.00
15.223.2.143,2082,0,false,ORD,North America,Chicago,237,0.00
15.223.113.220,2086,0,false,ORD,North America,Chicago,237,0.00
3.96.212.33,443,0,false,ORD,North America,Chicago,238,0.00
15.223.64.195,2052,0,false,ORD,North America,Chicago,238,0.00
3.99.147.136,443,0,false,ORD,North America,Chicago,238,0.00
18.222.215.181,80,0,false,ORD,North America,Chicago,238,0.00
3.96.173.26,2083,0,false,ORD,North America,Chicago,238,0.00
3.96.173.26,2053,0,false,ORD,North America,Chicago,238,0.00
3.99.147.136,2087,0,false,ORD,North America,Chicago,238,0.00
15.223.118.95,2086,0,false,ORD,North America,Chicago,238,0.00
35.182.253.40,2083,0,false,ORD,North America,Chicago,238,0.00
3.99.172.1,2086,0,false,ORD,North America,Chicago,238,0.00
15.157.65.175,2087,0,false,ORD,North America,Chicago,238,0.00
35.183.42.193,2087,0,false,ORD,North America,Chicago,238,0.00
35.183.109.9,2052,0,false,ORD,North America,Chicago,238,0.00
35.182.253.40,2052,0,false,ORD,North America,Chicago,238,0.00
35.183.18.12,2086,0,false,ORD,North America,Chicago,238,0.00
3.96.137.123,8443,0,false,ORD,North America,Chicago,238,0.00
3.99.172.1,2096,0,false,ORD,North America,Chicago,239,0.00
35.183.42.193,2096,0,false,ORD,North America,Chicago,239,0.00
35.182.205.195,2096,0,false,ORD,North America,Chicago,239,0.00
35.183.18.12,2087,0,false,ORD,North America,Chicago,239,0.00
15.157.65.175,2095,0,false,ORD,North America,Chicago,239,0.00
35.183.37.108,2096,0,false,ORD,North America,Chicago,239,0.00
15.222.62.90,2095,0,false,ORD,North America,Chicago,239,0.00
15.223.113.220,8443,0,false,ORD,North America,Chicago,239,0.00
35.182.253.40,2053,0,false,ORD,North America,Chicago,239,0.00
35.182.253.40,8080,0,false,ORD,North America,Chicago,239,0.00
35.183.109.96,2086,0,false,ORD,North America,Chicago,239,0.00
35.183.209.196,2082,0,false,ORD,North America,Chicago,239,0.00
3.99.169.181,2095,0,false,ORD,North America,Chicago,239,0.00
35.182.253.40,2095,0,false,ORD,North America,Chicago,239,0.00
35.183.37.108,2086,0,false,ORD,North America,Chicago,239,0.00
99.79.60.152,80,0,false,ORD,North America,Chicago,239,0.00
35.183.109.9,2087,0,false,ORD,North America,Chicago,239,0.00
35.182.149.71,2083,0,false,ORD,North America,Chicago,239,0.00
15.223.74.186,8443,0,false,ORD,North America,Chicago,239,0.00
99.79.38.32,2053,0,false,ORD,North America,Chicago,239,0.00
35.183.42.193,8080,0,false,ORD,North America,Chicago,239,0.00
35.183.209.196,80,0,false,ORD,North America,Chicago,239,0.00
35.183.209.196,2086,0,false,ORD,North America,Chicago,239,0.00
3.96.159.76,2083,0,false,ORD,North America,Chicago,239,0.00
3.99.187.248,2086,0,false,ORD,North America,Chicago,239,0.00
35.183.42.193,2086,0,false,ORD,North America,Chicago,239,0.00
35.182.249.59,80,0,false,ORD,North America,Chicago,239,0.00
99.79.38.32,2086,0,false,ORD,North America,Chicago,239,0.00
3.96.159.76,443,0,false,ORD,North America,Chicago,239,0.00
3.96.215.1,8080,0,false,ORD,North America,Chicago,239,0.00
35.183.109.9,443,0,false,ORD,North America,Chicago,239,0.00
15.157.65.175,2052,0,false,ORD,North America,Chicago,239,0.00
99.79.60.152,8880,0,false,ORD,North America,Chicago,239,0.00
3.99.169.181,2096,0,false,ORD,North America,Chicago,239,0.00
35.182.205.195,2086,0,false,ORD,North America,Chicago,239,0.00
3.99.172.1,2087,0,false,ORD,North America,Chicago,239,0.00
35.182.253.40,2086,0,false,ORD,North America,Chicago,239,0.00
35.183.18.12,8880,0,false,ORD,North America,Chicago,239,0.00
3.96.159.76,2096,0,false,ORD,North America,Chicago,239,0.00
35.183.109.9,8880,0,false,ORD,North America,Chicago,240,0.00
35.183.109.9,2053,0,false,ORD,North America,Chicago,240,0.00
15.223.113.220,2083,0,false,ORD,North America,Chicago,241,0.00
3.99.169.181,8080,0,false,ORD,North America,Chicago,241,0.00
35.182.149.71,2096,0,false,ORD,North America,Chicago,241,0.00
3.99.147.136,2082,0,false,ORD,North America,Chicago,241,0.00
35.183.209.196,2087,0,false,ORD,North America,Chicago,241,0.00
3.96.215.1,2083,0,false,ORD,North America,Chicago,241,0.00
3.96.215.1,2095,0,false,ORD,North America,Chicago,241,0.00
35.183.109.9,2086,0,false,ORD,North America,Chicago,241,0.00
3.96.212.33,2052,0,false,ORD,North America,Chicago,241,0.00
35.183.37.108,8443,0,false,ORD,North America,Chicago,241,0.00
3.96.212.33,2053,0,false,ORD,North America,Chicago,241,0.00
3.99.172.1,2082,0,false,ORD,North America,Chicago,241,0.00
15.157.65.175,8443,0,false,ORD,North America,Chicago,241,0.00
3.96.212.33,8880,0,false,ORD,North America,Chicago,241,0.00
3.96.159.76,2082,0,false,ORD,North America,Chicago,242,0.00
35.183.37.108,2087,0,false,ORD,North America,Chicago,242,0.00
3.96.137.123,2053,0,false,ORD,North America,Chicago,242,0.00
3.96.212.33,8443,0,false,ORD,North America,Chicago,242,0.00
3.96.159.76,8880,0,false,ORD,North America,Chicago,243,0.00
15.157.63.28,2083,0,false,ORD,North America,Chicago,243,0.00
3.96.212.33,2082,0,false,ORD,North America,Chicago,243,0.00
3.96.215.1,2086,0,false,ORD,North America,Chicago,243,0.00
3.96.173.26,443,0,false,ORD,North America,Chicago,244,0.00
3.96.215.1,8443,0,false,ORD,North America,Chicago,244,0.00
3.96.137.123,2087,0,false,ORD,North America,Chicago,244,0.00
18.191.252.5,2086,0,false,ORD,North America,Chicago,244,0.00
3.96.173.26,2096,0,false,ORD,North America,Chicago,244,0.00
3.96.212.33,2086,0,false,ORD,North America,Chicago,245,0.00
3.96.173.26,2095,0,false,ORD,North America,Chicago,245,0.00
3.96.159.76,8080,0,false,ORD,North America,Chicago,245,0.00
3.96.215.1,2082,0,false,ORD,North America,Chicago,245,0.00
3.96.173.26,2086,0,false,ORD,North America,Chicago,246,0.00
3.96.137.123,2082,0,false,ORD,North America,Chicago,246,0.00
3.96.215.1,8880,0,false,ORD,North America,Chicago,247,0.00
3.96.137.123,80,0,false,ORD,North America,Chicago,247,0.00
3.99.147.136,8443,0,false,ORD,North America,Chicago,248,0.00
35.183.42.193,80,0,false,ORD,North America,Chicago,248,0.00
35.182.253.40,8880,0,false,ORD,North America,Chicago,248,0.00
99.79.60.152,2096,0,false,ORD,North America,Chicago,248,0.00
35.183.37.108,80,0,false,ORD,North America,Chicago,248,0.00
35.183.37.108,8080,0,false,ORD,North America,Chicago,248,0.00
15.223.2.143,8080,0,false,ORD,North America,Chicago,248,0.00
35.182.249.59,2096,0,false,ORD,North America,Chicago,248,0.00
35.182.249.59,2095,0,false,ORD,North America,Chicago,248,0.00
15.157.63.28,2082,0,false,ORD,North America,Chicago,248,0.00
35.182.149.71,8443,0,false,ORD,North America,Chicago,248,0.00
35.182.205.195,8443,0,false,ORD,North America,Chicago,248,0.00
15.157.65.175,80,0,false,ORD,North America,Chicago,248,0.00
35.183.42.193,2083,0,false,ORD,North America,Chicago,248,0.00
3.99.169.181,443,0,false,ORD,North America,Chicago,248,0.00
3.96.137.123,8880,0,false,ORD,North America,Chicago,249,0.00
3.96.212.33,80,0,false,ORD,North America,Chicago,249,0.00
3.96.159.76,80,0,false,ORD,North America,Chicago,249,0.00
3.96.173.26,8080,0,false,ORD,North America,Chicago,249,0.00
3.96.173.26,2052,0,false,ORD,North America,Chicago,250,0.00
3.96.215.1,2096,0,false,ORD,North America,Chicago,250,0.00
15.223.64.195,2053,0,false,ORD,North America,Chicago,250,0.00
15.223.63.235,80,443,true,YYZ,North America,Toronto,251,0.00
15.185.149.165,8443,443,true,MRS,Europe,Marseille,251,0.00
3.96.137.123,8080,0,false,ORD,North America,Chicago,251,0.00
3.96.215.1,2052,0,false,ORD,North America,Chicago,251,0.00
16.24.24.145,80,80,false,MRS,Europe,Marseille,251,0.00
3.96.159.76,2095,0,false,ORD,North America,Chicago,252,0.00
3.96.159.76,2052,0,false,ORD,North America,Chicago,254,0.00
3.96.215.1,2053,0,false,ORD,North America,Chicago,254,0.00
3.96.215.1,80,0,false,ORD,North America,Chicago,255,0.00
3.96.137.123,2096,0,false,ORD,North America,Chicago,258,0.00
13.245.75.155,8080,0,false,ORD,North America,Chicago,309,0.00
13.245.237.206,2086,0,false,ORD,North America,Chicago,311,0.00
13.244.64.177,2096,0,false,ORD,North America,Chicago,312,0.00
13.245.75.155,2087,0,false,ORD,North America,Chicago,314,0.00
13.244.65.173,2086,0,false,ORD,North America,Chicago,314,0.00
13.245.75.155,2096,0,false,ORD,North America,Chicago,314,0.00
13.244.64.177,2095,0,false,ORD,North America,Chicago,315,0.00
13.245.75.155,2082,0,false,ORD,North America,Chicago,315,0.00
13.245.152.196,2086,80,false,CPT,Africa,Cape Town,316,0.00
13.244.120.213,2096,0,false,ORD,North America,Chicago,316,0.00
13.245.94.170,80,0,false,MAD,Europe,Madrid,316,0.00
13.245.152.196,2082,80,false,CPT,Africa,Cape Town,316,0.00
13.245.75.155,443,0,false,ORD,North America,Chicago,317,0.00
13.244.65.173,2052,0,false,ORD,North America,Chicago,318,0.00
13.244.64.177,8443,0,false,ORD,North America,Chicago,318,0.00
13.244.120.213,2053,0,false,ORD,North America,Chicago,318,0.00
13.244.120.213,80,0,false,ORD,North America,Chicago,319,0.00
13.245.75.155,2095,0,false,ORD,North America,Chicago,319,0.00
13.245.237.206,80,0,false,ORD,North America,Chicago,320,0.00
13.245.237.206,8080,0,false,ORD,North America,Chicago,320,0.00
13.245.75.155,8880,0,false,ORD,North America,Chicago,320,0.00
54.232.248.224,2083,0,false,ORD,North America,Chicago,336,0.00
54.233.65.26,2053,0,false,ORD,North America,Chicago,336,0.00
54.232.244.244,2052,0,false,ORD,North America,Chicago,336,0.00
18.231.125.121,2086,0,false,ORD,North America,Chicago,336,0.00
177.71.166.236,2083,0,false,ORD,North America,Chicago,337,0.00
18.228.7.211,443,0,false,ORD,North America,Chicago,337,0.00
54.207.66.99,2053,0,false,ORD,North America,Chicago,337,0.00
54.207.66.99,2087,0,false,ORD,North America,Chicago,337,0.00
177.71.166.236,2095,0,false,ORD,North America,Chicago,337,0.00
18.228.44.91,8443,0,false,ORD,North America,Chicago,337,0.00
54.207.221.195,80,0,false,ORD,North America,Chicago,337,0.00
52.67.254.188,8443,0,false,ORD,North America,Chicago,337,0.00
54.232.248.224,2095,0,false,ORD,North America,Chicago,337,0.00
54.233.65.26,2087,0,false,ORD,North America,Chicago,337,0.00
54.233.246.41,2052,0,false,ORD,North America,Chicago,337,0.00
18.231.197.45,80,0,false,ORD,North America,Chicago,337,0.00
18.230.88.239,2096,0,false,ORD,North America,Chicago,337,0.00
54.207.66.99,2095,0,false,ORD,North America,Chicago,337,0.00
18.230.88.239,8443,0,false,ORD,North America,Chicago,337,0.00
18.230.71.26,2086,0,false,ORD,North America,Chicago,337,0.00
18.228.7.211,2086,0,false,ORD,North America,Chicago,337,0.00
177.71.166.236,8080,0,false,ORD,North America,Chicago,337,0.00
18.229.132.83,2052,0,false,ORD,North America,Chicago,337,0.00
18.228.235.180,8080,0,false,ORD,North America,Chicago,338,0.00
18.231.116.56,8880,0,false,ORD,North America,Chicago,338,0.00
54.94.27.227,443,0,false,ORD,North America,Chicago,338,0.00
54.94.27.227,2082,0,false,ORD,North America,Chicago,338,0.00
18.228.44.91,8880,0,false,ORD,North America,Chicago,338,0.00
18.230.25.17,2096,0,false,ORD,North America,Chicago,339,0.00
18.230.227.254,8880,0,false,ORD,North America,Chicago,339,0.00
54.233.192.38,2052,0,false,ORD,North America,Chicago,339,0.00
18.229.143.19,443,0,false,ORD,North America,Chicago,339,0.00
18.231.2.47,8443,0,false,ORD,North America,Chicago,340,0.00
18.228.44.91,8080,0,false,ORD,North America,Chicago,340,0.00
54.207.66.99,2052,0,false,ORD,North America,Chicago,340,0.00
54.232.54.26,2082,0,false,ORD,North America,Chicago,340,0.00
15.228.192.27,2095,0,false,ORD,North America,Chicago,340,0.00
18.228.190.47,2086,0,false,ORD,North America,Chicago,340,0.00
54.232.248.224,443,0,false,ORD,North America,Chicago,340,0.00
54.233.65.26,2096,0,false,ORD,North America,Chicago,340,0.00
18.228.7.211,2083,0,false,ORD,North America,Chicago,340,0.00
54.232.248.224,2053,0,false,ORD,North America,Chicago,340,0.00
54.233.192.38,2083,0,false,ORD,North America,Chicago,340,0.00
18.231.77.101,2083,0,false,ORD,North America,Chicago,340,0.00
18.228.7.211,2052,0,false,ORD,North America,Chicago,340,0.00
